COUNTRY,YEAR,SEX,circulatory_diseases,youth_unemployment_rate,gross_national_income,unemployment_rate,regular_daily_smokers,average_fruit_vegtable_ppd,fat_available_ppd,adult_overweight,self_injury,average_number_of_calories_available_per_person_per_day,total_hospital_beds,Ischaemic_heart_diseas,life_expectancy,alcahol_consumption_liter_per_capita,protein_ppd
Poland,1994.0,ALL,3891.68,32.08,2760.0,16.0,,161.64,108.98,46.88,3.06,3300.0,,53.12,71.79,8.31,97.3
Poland,1995.0,ALL,3757.85,30.8,3250.0,15.2,,175.97,111.05,47.16,2.89,3320.0,,51.87,72.01,8.01,98.38
Poland,1996.0,ALL,3745.75,28.19,3840.0,13.2,34.0,178.78,111.71,47.47,2.68,3340.0,,49.61,72.38,7.91,98.69
Poland,1997.0,ALL,,22.32,4240.0,10.5,,182.34,110.26,47.84,,3316.0,,,72.75,8.51,97.12
Poland,1998.0,ALL,,20.85,4360.0,10.4,,185.11,113.78,48.26,,3378.0,,,73.14,8.32,99.34
Poland,1999.0,ALL,3341.72,28.68,4440.0,13.0,32.5,181.25,114.33,48.74,2.32,3384.0,,50.09,73.16,8.22,99.7
Poland,2000.0,ALL,3197.44,34.86,4670.0,15.1,,185.53,113.41,49.29,2.1,3419.0,,45.77,73.86,8.4,99.81
Poland,2001.0,ALL,3116.24,38.64,4710.0,17.4,,187.16,113.99,49.9,1.73,3421.0,,42.54,74.28,7.74,99.62
Poland,2002.0,ALL,2994.3,41.08,4900.0,18.1,32.0,158.21,116.27,50.54,1.75,3429.0,,37.92,74.64,8.02,100.59
Poland,2003.0,ALL,3044.69,41.05,5500.0,19.6,,171.59,114.65,51.22,1.52,3421.0,255168.0,36.89,74.73,9.06,101.03
Poland,2004.0,ALL,2866.6,39.83,6250.0,19.0,32.0,177.29,113.15,51.91,1.46,3380.0,254601.0,35.66,74.98,9.19,99.1
Poland,2005.0,ALL,2776.15,36.65,7340.0,17.6,33.0,166.11,113.32,52.61,1.41,3370.0,248860.0,33.23,75.12,9.07,98.71
Poland,2006.0,ALL,2673.45,29.66,8460.0,13.8,29.0,164.63,112.39,53.3,1.44,3353.0,246851.0,32.51,75.38,9.74,98.72
Poland,2007.0,ALL,2618.9,21.57,9940.0,9.6,,172.45,111.87,53.97,1.31,3364.0,244877.0,31.53,75.45,10.39,99.59
Poland,2008.0,ALL,2549.6,17.21,11980.0,9.5,,168.25,112.18,54.63,1.21,3346.0,252375.0,29.53,75.73,10.8,97.96
Poland,2009.0,ALL,2552.36,20.52,12500.0,11.9,29.0,180.81,116.52,55.27,1.02,3418.0,253815.0,27.1,75.91,10.17,100.66
Poland,2010.0,ALL,2407.59,23.6,12740.0,12.4,,157.66,120.98,55.89,0.88,3438.0,251456.0,25.84,76.54,10.07,103.44
Poland,2011.0,ALL,2275.4,25.62,12890.0,12.5,31.0,183.12,124.05,56.49,1.0,3471.0,252281.0,24.07,76.91,10.24,102.85
Poland,2012.0,ALL,2306.27,26.37,13160.0,13.4,,168.79,123.1,57.08,0.92,3452.0,252352.0,24.74,76.97,10.21,101.81
Poland,2013.0,ALL,2253.6,27.17,13390.0,13.4,27.0,161.2,118.88,57.66,1.02,3404.0,251383.0,22.58,77.21,10.8,101.07
Poland,2014.0,ALL,2092.83,23.74,13560.0,11.4,,170.78,119.15,58.25,0.82,3414.0,251904.0,20.87,77.89,10.45,100.42
Poland,2015.0,ALL,2173.87,20.7,13310.0,9.7,24.0,164.3,122.39,58.83,0.71,3373.0,,20.45,77.64,10.47,100.87
Poland,2016.0,ALL,1975.26,17.6,12720.0,8.2,,178.21,123.92,59.42,0.68,3451.0,,18.67,78.11,10.43,103.94
Poland,2017.0,ALL,1945.49,14.77,12730.0,6.6,24.0,179.69,124.1,59.99,0.65,3502.0,,18.43,77.95,10.53,105.3
Poland,2018.0,ALL,1863.43,11.74,14150.0,5.8,,191.07,127.98,60.55,0.51,3542.0,,18.07,77.95,10.62,105.94
Poland,2019.0,ALL,1801.44,9.85,15360.0,5.2,21.0,186.03,123.27,61.11,0.64,3508.0,,18.02,78.14,10.96,104.96
Poland,2020.0,ALL,1917.21,10.81,15260.0,6.3,23.7,,,61.66,0.53,,,21.19,76.65,,
Poland,2021.0,ALL,1982.82,13.42,16670.0,5.4,24.0,,,62.21,0.57,,,24.05,75.61,,
Poland,2022.0,ALL,,,,5.2,,,,62.74,,,,,,,
Portugal,1975.0,ALL,3658.86,,2210.0,4.5,,237.98,86.33,30.9,1.99,3027.0,,30.19,68.97,19.55,83.19
Portugal,1976.0,ALL,3962.22,,2330.0,6.4,,172.3,88.07,31.5,1.8,3005.0,,31.46,69.02,16.87,81.56
Portugal,1977.0,ALL,3862.85,,2430.0,7.5,23.0,179.63,91.99,32.1,1.78,2979.0,,29.12,70.0,13.74,83.11
Portugal,1978.0,ALL,3931.58,,2530.0,8.1,,179.7,88.95,32.8,1.66,2826.0,,29.85,70.24,14.02,77.25
Portugal,1979.0,ALL,3924.56,,2870.0,8.2,,170.23,88.31,33.4,1.64,2765.0,,30.16,70.84,14.19,74.3
Portugal,1980.0,ALL,3635.83,,3350.0,7.8,22.0,159.5,85.79,34.0,1.39,2786.0,,28.15,71.15,14.91,76.43
Portugal,1981.0,ALL,3378.54,,3420.0,8.2,,149.74,86.7,34.7,1.28,2778.0,,27.6,71.82,15.38,75.82
Portugal,1982.0,ALL,3213.47,,3230.0,7.4,,177.83,90.28,35.3,1.34,2823.0,,25.28,72.59,16.99,77.67
Portugal,1983.0,ALL,3356.7,,2830.0,7.3,24.0,174.22,90.02,36.0,1.6,2838.0,,26.14,72.46,15.88,80.52
Portugal,1984.0,ALL,3357.67,,2520.0,8.5,23.0,191.71,89.75,36.7,1.82,2869.0,,27.17,72.71,16.37,81.43
Portugal,1985.0,ALL,3314.33,,2530.0,8.5,22.0,202.6,93.86,37.3,1.48,3005.0,39685.0,25.12,72.94,13.93,87.31
Portugal,1986.0,ALL,3132.05,,3080.0,8.3,,215.52,95.82,38.0,1.46,3155.0,39668.0,24.21,73.41,13.49,91.89
Portugal,1987.0,ALL,3083.39,,4160.0,7.1,19.0,217.7,105.0,38.7,1.32,3320.0,40348.0,24.33,73.82,12.35,96.71
Portugal,1988.0,ALL,3090.36,,5630.0,5.7,28.0,212.34,112.64,39.4,1.42,3329.0,40309.0,25.12,73.84,12.92,97.37
Portugal,1989.0,ALL,2872.65,,6320.0,5.0,,244.75,114.02,40.1,1.54,3357.0,40721.0,22.42,74.4,14.64,99.33
Portugal,1990.0,ALL,3037.32,,7130.0,4.7,,281.24,123.18,48.05,1.69,3403.0,40383.0,23.43,74.1,15.21,101.87
Portugal,1991.0,ALL,2991.39,8.6,8180.0,4.1,,258.89,121.1,48.42,1.63,3429.0,39895.0,24.82,74.06,14.78,103.23
Portugal,1992.0,ALL,2801.03,9.61,9860.0,4.1,,224.43,120.05,48.79,1.53,3405.0,39875.0,23.09,74.67,14.36,104.16
Portugal,1993.0,ALL,2885.89,12.11,10100.0,5.4,,258.71,122.81,49.18,1.51,3460.0,39410.0,24.17,74.54,14.17,106.57
Portugal,1994.0,ALL,2612.05,14.64,10450.0,6.8,26.0,265.9,124.43,49.59,1.51,3489.0,39219.0,20.5,75.52,14.05,108.33
Portugal,1995.0,ALL,2576.26,16.05,11210.0,7.1,,287.62,123.32,50.0,1.69,3456.0,39290.0,20.42,75.35,13.59,107.61
Portugal,1996.0,ALL,2565.89,17.04,12100.0,7.2,19.5,283.03,127.62,50.43,1.25,3507.0,40099.0,19.8,75.34,12.84,109.24
Portugal,1997.0,ALL,2347.39,14.13,12370.0,6.7,,269.2,123.98,50.87,1.2,3388.0,39720.0,18.4,75.82,12.58,106.38
Portugal,1998.0,ALL,2297.74,9.48,12190.0,5.0,,318.67,125.7,51.31,1.28,3508.0,39180.0,18.71,76.02,12.48,112.88
Portugal,1999.0,ALL,2213.84,9.17,12260.0,4.4,20.5,322.78,133.18,51.75,1.12,3561.0,38262.0,17.85,76.26,13.18,114.29
Portugal,2000.0,ALL,2082.69,8.25,12180.0,4.0,,297.78,133.83,52.18,0.92,3544.0,38165.0,15.94,76.85,12.77,112.79
Portugal,2001.0,ALL,1988.76,8.96,11850.0,4.0,,308.54,133.13,52.6,1.23,3538.0,37809.0,16.01,77.19,12.63,114.52
Portugal,2002.0,ALL,1949.48,10.43,11780.0,5.0,,276.41,134.87,52.99,1.61,3534.0,37162.0,17.85,77.41,12.5,112.3
Portugal,2003.0,ALL,1930.65,13.46,13290.0,6.3,,263.93,134.19,53.34,1.54,3523.0,37459.0,17.51,77.55,12.22,110.45
Portugal,2004.0,ALL,1702.02,14.02,16190.0,6.7,,343.78,132.42,53.66,0.96,3535.0,37628.0,15.91,78.44,12.26,113.12
Portugal,2005.0,ALL,,16.2,18600.0,7.6,,300.66,136.01,53.93,,3531.0,37372.0,,,11.97,113.05
Portugal,2006.0,ALL,,16.5,19410.0,7.7,18.6,270.3,136.47,54.17,,3521.0,36605.0,,,11.81,113.5
Portugal,2007.0,ALL,1465.05,16.73,20860.0,8.0,,292.71,139.48,54.35,0.96,3530.0,36220.0,11.19,79.3,11.54,117.27
Portugal,2008.0,ALL,1403.41,16.66,22640.0,7.6,,279.43,143.83,54.49,1.33,3538.0,35803.0,10.54,79.55,11.47,114.15
Portugal,2009.0,ALL,1349.8,20.31,22990.0,9.5,,309.46,142.29,54.58,0.93,3507.0,35635.0,9.66,79.77,11.5,114.17
Portugal,2010.0,ALL,1329.93,22.75,23030.0,10.8,,305.97,138.32,54.63,1.17,3482.0,35646.0,9.44,80.06,11.26,116.27
Portugal,2011.0,ALL,1179.81,30.28,22770.0,13.4,,241.15,139.86,54.65,0.87,3463.0,35601.0,9.01,80.72,10.86,113.12
Portugal,2012.0,ALL,1192.24,37.96,21170.0,16.5,,235.43,135.46,54.64,1.05,3435.0,35815.0,8.08,80.61,9.76,111.26
Portugal,2013.0,ALL,1111.32,38.12,21380.0,17.1,,231.15,134.6,54.63,0.9,3418.0,35478.0,8.73,80.97,9.52,111.06
Portugal,2014.0,ALL,1100.92,34.79,21200.0,14.5,16.8,250.62,133.24,54.61,0.91,3377.0,34522.0,12.37,81.39,10.2,111.12
Portugal,2015.0,ALL,1080.29,32.01,20460.0,12.9,,269.89,138.06,54.61,0.94,3437.0,,11.63,81.35,10.34,112.34
Portugal,2016.0,ALL,1063.25,28.02,19940.0,11.5,,275.29,134.0,54.61,0.72,3381.0,,11.78,81.36,10.37,113.07
Portugal,2017.0,ALL,1020.17,23.93,20060.0,9.2,,285.99,133.99,54.61,0.62,3410.0,,12.26,81.64,10.37,114.79
Portugal,2018.0,ALL,1017.95,20.36,22060.0,7.2,,242.8,138.46,54.6,0.7,3451.0,,11.31,81.54,10.37,116.38
Portugal,2019.0,ALL,,18.31,23200.0,6.6,14.2,264.01,140.13,54.6,,3458.0,,,,10.37,117.74
Portugal,2020.0,ALL,,22.62,21810.0,7.0,,,,54.62,,,,,,,
Portugal,2021.0,ALL,,23.13,23730.0,6.7,,,,54.64,,,,,,,
Portugal,2022.0,ALL,,,,6.1,,,,54.68,,,,,,,
Romania,1975.0,ALL,4879.14,,,,,139.65,85.54,36.0,,3065.0,,28.97,69.81,9.68,90.47
Romania,1976.0,ALL,5205.66,,,,,179.93,92.9,36.5,,3235.0,,31.05,69.94,9.44,92.48
Romania,1977.0,ALL,5674.29,,,,,171.62,96.51,37.1,,3222.0,,34.43,69.43,9.61,92.84
Romania,1978.0,ALL,5072.1,,,,,184.79,97.15,37.7,,3257.0,,36.87,69.85,10.47,95.17
Romania,1979.0,ALL,,,,,,192.3,98.22,38.3,,3193.0,,,,11.41,96.17
Romania,1980.0,ALL,5818.49,,,,,169.82,92.14,38.9,,3156.0,194845.0,41.99,69.23,10.91,95.77
Romania,1981.0,ALL,5448.4,,,,,204.09,90.42,39.5,,3137.0,196146.0,44.34,69.57,10.48,96.66
Romania,1982.0,ALL,5476.04,,,,,250.09,87.88,40.1,,2971.0,198045.0,43.83,69.76,10.28,89.89
Romania,1983.0,ALL,5823.64,,,,,238.44,89.73,40.7,,2998.0,199361.0,48.28,69.74,10.21,89.67
Romania,1984.0,ALL,5742.66,,,,,262.0,94.71,41.3,,3073.0,201263.0,47.68,69.91,10.14,92.25
Romania,1985.0,ALL,5809.2,,,,,243.59,91.65,41.9,,3030.0,203168.0,50.41,69.41,10.09,94.24
Romania,1986.0,ALL,5442.08,,,,,204.01,88.8,42.6,,2938.0,204193.0,50.08,69.81,10.31,90.27
Romania,1987.0,ALL,5720.51,,,,,181.51,87.71,43.2,,2901.0,205322.0,53.37,69.07,10.29,90.85
Romania,1988.0,ALL,5650.38,,,,,201.38,87.01,43.8,,2919.0,206151.0,50.92,69.39,10.4,90.86
Romania,1989.0,ALL,5339.96,,,,25.9,190.4,83.19,44.4,4.04,2919.0,206908.0,50.59,69.64,8.67,88.61
Romania,1990.0,ALL,5216.29,,,,,181.38,102.53,39.34,5.51,3127.0,207001.0,55.12,69.78,8.92,96.21
Romania,1991.0,ALL,5396.42,24.15,,3.0,,162.74,95.18,39.6,4.71,2922.0,206869.0,58.75,70.11,8.91,88.91
Romania,1992.0,ALL,5495.62,24.64,1250.0,8.4,22.2,148.25,83.56,39.88,5.15,2835.0,179169.0,65.27,69.58,8.81,85.27
Romania,1993.0,ALL,5464.89,23.77,1190.0,9.9,,196.38,83.25,40.17,4.4,3000.0,179082.0,71.74,69.51,9.01,90.13
Romania,1994.0,ALL,5328.18,22.25,1270.0,10.9,22.5,182.39,80.68,40.49,4.54,2931.0,174900.0,70.9,69.36,7.84,89.61
Romania,1995.0,ALL,5359.17,20.88,1490.0,9.5,,188.91,86.33,40.85,4.26,3027.0,173311.0,72.42,69.38,8.2,93.91
Romania,1996.0,ALL,5723.49,20.21,1640.0,6.6,,189.32,87.73,41.26,3.84,3056.0,170954.0,75.93,68.85,8.05,93.17
Romania,1997.0,ALL,5407.32,17.27,1590.0,8.9,,178.66,83.1,41.72,3.82,3046.0,166411.0,74.55,69.15,8.74,95.64
Romania,1998.0,ALL,5270.51,16.78,1580.0,10.4,,192.02,87.1,42.25,3.33,3068.0,164526.0,69.96,69.92,7.28,97.49
Romania,1999.0,ALL,5273.22,17.26,1610.0,11.8,,215.17,86.36,42.86,3.57,3081.0,170213.0,65.88,70.59,7.66,96.29
Romania,2000.0,ALL,4870.53,17.74,1710.0,6.9,20.8,199.7,91.4,43.54,3.58,3141.0,172656.0,62.58,71.24,9.0,94.86
Romania,2001.0,ALL,4812.47,17.58,1760.0,6.4,,214.94,94.64,44.29,3.45,3239.0,173381.0,63.37,71.27,12.07,98.77
Romania,2002.0,ALL,5126.49,22.15,1950.0,8.4,,210.36,98.15,45.1,3.63,3319.0,167099.0,62.94,70.97,13.15,104.06
Romania,2003.0,ALL,5069.01,19.44,2250.0,7.0,21.4,260.46,101.73,45.97,3.77,3365.0,146620.0,61.69,71.32,11.55,106.37
Romania,2004.0,ALL,4795.31,22.27,2960.0,8.1,,266.94,95.33,46.89,3.06,3354.0,146096.0,57.87,71.87,11.77,106.61
Romania,2005.0,ALL,4798.5,20.22,3880.0,,,256.92,103.39,47.84,2.48,3396.0,146529.0,55.51,72.21,9.63,108.59
Romania,2006.0,ALL,4603.03,21.47,4900.0,5.2,,255.92,105.88,48.82,2.13,3430.0,145529.0,54.58,72.69,9.89,108.92
Romania,2007.0,ALL,4283.59,20.22,6390.0,4.0,,208.1,106.75,49.82,1.97,3375.0,140889.0,52.23,73.27,11.06,108.71
Romania,2008.0,ALL,4117.53,18.75,8800.0,4.4,20.2,235.37,107.62,50.83,2.31,3402.0,141327.0,50.98,73.47,12.38,110.58
Romania,2009.0,ALL,4048.8,20.93,9220.0,7.8,,239.17,107.12,51.86,2.15,3379.0,142203.0,49.26,73.6,11.01,109.1
Romania,2010.0,ALL,4026.01,21.76,8640.0,7.0,,242.96,103.92,52.88,2.19,3325.0,134736.0,46.59,73.83,10.01,104.65
Romania,2011.0,ALL,3844.74,23.64,8650.0,5.2,26.8,254.46,102.77,53.91,1.83,3336.0,130970.0,42.4,74.6,9.58,104.02
Romania,2012.0,ALL,3737.9,22.4,8760.0,5.4,,230.65,103.09,54.94,1.98,3339.0,132303.0,42.13,74.57,9.66,103.24
Romania,2013.0,ALL,3496.12,23.64,9320.0,5.7,,251.63,102.97,55.96,1.69,3357.0,133354.0,40.39,75.0,9.65,102.78
Romania,2014.0,ALL,3444.43,23.94,9700.0,5.4,,274.83,116.61,56.99,1.62,3417.0,,39.86,75.07,9.48,104.65
Romania,2015.0,ALL,3481.61,21.62,9600.0,5.0,,274.79,119.76,58.02,1.36,3476.0,,39.41,75.11,9.45,108.17
Romania,2016.0,ALL,3303.12,20.63,9620.0,4.8,,268.88,122.12,59.06,1.38,3525.0,,37.9,75.37,9.57,108.95
Romania,2017.0,ALL,3275.09,18.43,10110.0,4.0,,285.58,123.33,60.09,1.23,3549.0,,37.44,75.38,10.14,109.11
Romania,2018.0,ALL,3196.04,16.36,11430.0,,30.7,314.83,123.0,61.1,1.23,3586.0,,38.08,75.4,10.96,109.29
Romania,2019.0,ALL,3040.29,16.84,12620.0,,18.7,248.55,122.57,62.11,1.26,3588.0,,39.53,75.67,10.96,107.75
Romania,2020.0,ALL,,17.38,12630.0,,,,,63.11,,,,,,,
Romania,2021.0,ALL,,20.57,14170.0,,,,,64.1,,,,,,,
Romania,2022.0,ALL,,,,,,,,65.08,,,,,,,
Russian Federation,1975.0,ALL,,,,,,,,43.4,,,,,68.17,7.68,
Russian Federation,1976.0,ALL,,,,,,,,43.8,,,,,67.92,7.68,
Russian Federation,1977.0,ALL,,,,,,,,44.3,,,,,67.88,7.67,
Russian Federation,1978.0,ALL,,,,,,,,44.7,,,,,67.88,7.77,
Russian Federation,1979.0,ALL,,,,,,,,45.2,,,,,67.48,7.72,
Russian Federation,1980.0,ALL,5079.4,,,,,,,45.6,12.76,,,96.35,67.54,7.91,
Russian Federation,1981.0,ALL,4965.23,,,,,,,46.0,12.73,,,92.87,67.78,7.66,
Russian Federation,1982.0,ALL,4810.07,,,,,,,46.4,12.43,,,92.48,68.39,7.68,
Russian Federation,1983.0,ALL,4979.58,,,,,,,46.8,,,,95.16,68.2,8.46,
Russian Federation,1984.0,ALL,5273.98,,,,,,,47.2,,,,99.29,67.61,8.98,
Russian Federation,1985.0,ALL,5281.08,,,,,,,47.5,10.38,,1856805.0,93.74,68.31,7.61,
Russian Federation,1986.0,ALL,4934.29,,,,,,,47.8,7.3,,1880700.0,84.04,70.0,5.29,
Russian Federation,1987.0,ALL,4978.94,,,,,,,48.1,7.73,,1907119.0,86.07,70.0,4.59,
Russian Federation,1988.0,ALL,4977.99,,,,,,,48.4,9.62,,1930079.0,85.18,69.79,5.19,
Russian Federation,1989.0,ALL,4712.88,,,,,,,48.7,12.41,,1942734.0,88.27,69.65,5.35,
Russian Federation,1990.0,ALL,4686.83,,,,,,,47.67,14.12,,1931043.0,93.39,69.28,7.37,
Russian Federation,1991.0,ALL,4577.5,13.45,3440.0,0.1,30.0,,,47.55,15.08,,1883005.0,94.09,69.03,8.05,
Russian Federation,1992.0,ALL,4591.3,12.91,3090.0,0.8,,120.0,80.93,47.46,22.61,2925.0,1814469.0,104.62,67.92,7.07,91.58
Russian Federation,1993.0,ALL,5184.47,13.66,2920.0,5.7,,107.86,82.53,47.41,29.95,2972.0,1791002.0,136.78,65.14,8.36,91.41
Russian Federation,1994.0,ALL,5382.95,16.29,2650.0,7.5,,104.26,81.3,47.42,31.61,2918.0,1755144.0,158.05,64.03,8.66,90.39
Russian Federation,1995.0,ALL,5095.99,18.76,2640.0,8.9,,110.29,79.56,47.48,29.91,2893.0,1744021.0,140.98,64.7,11.22,89.11
Russian Federation,1996.0,ALL,4917.83,19.33,2600.0,9.9,,111.48,75.15,47.59,25.78,2787.0,1704614.0,125.37,65.95,9.21,84.59
Russian Federation,1997.0,ALL,4918.54,23.55,2650.0,11.3,,116.92,77.95,47.75,23.18,2856.0,1657319.0,112.63,66.88,9.25,88.76
Russian Federation,1998.0,ALL,4848.12,27.13,2130.0,13.3,33.9,113.02,77.15,47.98,22.05,2863.0,1618674.0,109.52,67.24,9.87,88.45
Russian Federation,1999.0,ALL,5127.94,23.97,1750.0,13.4,,113.84,75.26,48.26,25.17,2889.0,1575141.0,121.1,66.03,10.7,86.78
Russian Federation,2000.0,ALL,5166.86,20.71,1710.0,10.6,34.9,124.6,76.45,48.6,27.04,2877.0,1573900.0,130.23,65.46,10.21,85.27
Russian Federation,2001.0,ALL,5166.18,17.99,1780.0,9.0,35.1,129.3,79.55,49.0,28.07,2954.0,1557091.0,134.65,65.38,10.47,86.82
Russian Federation,2002.0,ALL,5291.03,15.56,2100.0,7.9,,137.49,81.99,49.44,28.81,3025.0,1530913.0,142.13,65.13,10.87,88.71
Russian Federation,2003.0,ALL,5537.19,17.51,2590.0,8.2,,143.61,84.56,49.92,26.9,3064.0,1507038.0,146.43,64.97,11.32,90.01
Russian Federation,2004.0,ALL,5278.84,17.17,3410.0,7.8,35.8,155.06,86.26,50.43,25.18,3113.0,1420835.0,140.58,65.4,11.5,90.67
Russian Federation,2005.0,ALL,5277.97,15.47,4450.0,7.1,,166.19,88.78,50.95,22.79,3204.0,1394245.0,140.3,65.42,11.59,94.2
Russian Federation,2006.0,ALL,5055.53,16.34,5810.0,7.1,,174.48,91.04,51.48,18.49,3247.0,1376217.0,124.37,66.71,11.83,95.28
Russian Federation,2007.0,ALL,4845.87,14.4,7560.0,6.0,,173.54,93.97,52.0,16.29,3309.0,1350326.0,113.63,67.66,12.24,98.52
Russian Federation,2008.0,ALL,4744.43,14.03,9580.0,6.2,,170.32,95.32,52.52,15.2,3312.0,1311738.0,113.45,68.02,12.09,99.56
Russian Federation,2009.0,ALL,4493.37,18.42,9230.0,8.3,33.8,167.59,95.83,53.03,13.72,3273.0,1278932.0,106.44,68.78,11.25,99.62
Russian Federation,2010.0,ALL,4439.43,17.08,9980.0,7.3,,153.41,99.79,53.51,12.09,3302.0,1250120.0,104.55,69.06,10.82,100.99
Russian Federation,2011.0,ALL,4021.24,15.49,11060.0,6.5,,163.01,100.99,53.98,10.71,3331.0,1225370.0,97.63,70.03,10.75,101.27
Russian Federation,2012.0,ALL,3870.52,14.94,13490.0,5.5,,167.59,103.34,54.44,9.78,3365.0,1202590.0,92.64,70.47,10.56,103.48
Russian Federation,2013.0,ALL,3595.59,14.17,15190.0,5.5,,172.67,105.66,54.88,9.22,3361.0,1167709.0,86.44,70.96,9.77,102.9
Russian Federation,2014.0,ALL,3378.31,14.04,14630.0,5.2,,174.0,108.61,55.32,8.29,3365.0,,82.3,,8.86,102.5
Russian Federation,2015.0,ALL,3147.14,16.38,11780.0,5.6,,168.84,105.27,55.75,7.54,3353.0,,76.94,71.53,8.06,102.11
Russian Federation,2016.0,ALL,,16.72,9730.0,5.5,30.3,149.79,108.86,56.19,,3339.0,,,,7.73,101.24
Russian Federation,2017.0,ALL,,16.45,9210.0,5.2,27.5,157.11,109.66,56.62,,3366.0,,,,7.15,102.65
Russian Federation,2018.0,ALL,,17.08,10250.0,4.8,26.7,166.43,111.72,57.05,,3358.0,,,,7.28,103.35
Russian Federation,2019.0,ALL,2663.86,15.23,11280.0,4.6,25.8,164.92,110.54,57.48,4.63,3363.0,,65.01,73.51,7.29,104.83
Russian Federation,2020.0,ALL,,16.99,10740.0,5.8,24.2,,,57.9,,,,,,,
Russian Federation,2021.0,ALL,,16.89,11600.0,4.8,23.0,,,58.33,,,,,,,
Russian Federation,2022.0,ALL,,,,3.9,19.2,,,58.76,,,,,,,
Serbia,1975.0,ALL,,,,,,,,35.8,,,,,,,
Serbia,1976.0,ALL,,,,,,,,36.5,,,,,,,
Serbia,1977.0,ALL,,,,,,,,37.1,,,,,,,
Serbia,1978.0,ALL,,,,,,,,37.7,,,,,,,
Serbia,1979.0,ALL,,,,,,,,38.3,,,,,,,
Serbia,1980.0,ALL,,,,,,,,38.9,,,,,,,
Serbia,1981.0,ALL,,,,,,,,39.5,,,,,,,
Serbia,1982.0,ALL,,,,,,,,40.1,,,,,,,
Serbia,1983.0,ALL,,,,,,,,40.6,,,,,,,
Serbia,1984.0,ALL,,,,,,,,41.2,,,,,,,
Serbia,1985.0,ALL,,,,,,,,41.8,,,,,,,
Serbia,1986.0,ALL,,,,,,,,42.3,,,,,,,
Serbia,1987.0,ALL,,,,,,,,42.8,,,,,,,
Serbia,1988.0,ALL,,,,,,,,43.3,,,,,,,
Serbia,1989.0,ALL,,,,,,,,43.9,,,,,,,
Serbia,1990.0,ALL,,,,,,,,45.66,,,,,,,
Serbia,1991.0,ALL,,27.14,,,,,,45.8,,,,,,,
Serbia,1992.0,ALL,,26.5,,,,,,45.94,,,,,,,
Serbia,1993.0,ALL,,26.32,,,,,,46.07,,,,,,,
Serbia,1994.0,ALL,,27.3,,,,,,46.21,,,,,,,
Serbia,1995.0,ALL,,27.35,,,,,,46.36,,,,,,,
Serbia,1996.0,ALL,,27.21,,,,,,46.53,,,,,,,
Serbia,1997.0,ALL,,28.78,2990.0,,,,,46.72,,,,,,,
Serbia,1998.0,ALL,5082.04,28.79,2990.0,,,,,46.95,3.28,,,44.76,71.76,,
Serbia,1999.0,ALL,5026.66,29.04,2610.0,,,,,47.2,3.08,,,41.89,71.77,,
Serbia,2000.0,ALL,4879.77,26.85,1610.0,13.3,33.0,,,47.49,2.55,,,44.05,71.7,7.38,
Serbia,2001.0,ALL,4504.91,27.5,1540.0,13.4,,,,47.8,2.75,,,40.79,72.41,7.53,
Serbia,2002.0,ALL,4631.93,30.02,1520.0,14.5,,,,48.14,2.1,,,40.8,72.39,6.95,
Serbia,2003.0,ALL,4610.41,33.65,2390.0,16.0,,,,48.48,2.31,,,41.12,72.55,7.25,
Serbia,2004.0,ALL,4373.16,40.19,3250.0,19.5,,,,48.83,1.71,,,39.5,72.77,7.42,
Serbia,2005.0,ALL,4532.95,45.55,3790.0,21.8,,,,49.17,2.01,,,43.0,72.86,9.6,
Serbia,2006.0,ALL,4218.9,46.41,4130.0,21.6,26.2,223.36,85.58,49.51,1.9,2750.0,41086.0,42.05,73.48,8.82,77.92
Serbia,2007.0,ALL,4059.28,42.17,4830.0,18.8,,211.74,82.21,49.85,2.54,2714.0,39464.0,38.52,73.69,9.42,78.44
Serbia,2008.0,ALL,3933.11,34.1,6030.0,14.4,,235.72,85.11,50.17,1.79,2722.0,39230.0,37.2,73.98,9.59,80.57
Serbia,2009.0,ALL,3826.62,40.14,6450.0,16.9,,242.43,83.02,50.48,1.76,2760.0,39201.0,34.29,74.07,9.78,79.39
Serbia,2010.0,ALL,3714.05,44.96,6220.0,21.4,,179.52,83.34,50.77,1.66,2725.0,39299.0,31.91,74.39,8.87,81.85
Serbia,2011.0,ALL,3778.92,49.72,6190.0,25.2,,197.59,78.72,51.05,1.6,2734.0,39276.0,27.67,74.64,8.55,82.3
Serbia,2012.0,ALL,3661.69,49.86,6080.0,26.2,,146.48,78.44,51.32,1.54,2718.0,39171.0,27.31,74.94,8.78,82.69
Serbia,2013.0,ALL,3454.37,48.22,6460.0,24.5,29.2,209.97,79.15,51.59,1.95,2729.0,39396.0,25.24,75.31,7.94,82.38
Serbia,2014.0,ALL,3404.4,46.67,6240.0,21.0,,182.14,85.01,51.87,1.45,2807.0,39395.0,25.56,75.42,7.19,85.45
Serbia,2015.0,ALL,3373.22,42.41,5960.0,19.3,,200.86,83.0,52.16,1.31,2792.0,,23.99,75.37,7.2,85.96
Serbia,2016.0,ALL,3178.36,34.37,5700.0,16.9,,206.74,84.57,52.45,1.61,2811.0,,21.7,75.79,7.31,84.36
